,NDC,ingredient_code,rxnrom
39158,53885024450,,
39159,16714020701,,
39160,50428919047,,
39161,00406012405,161,857005
39162,57664010988,8745,992475
39163,66530024245,,
39164,50428483095,,
39165,52544063128,,
39166,55513092491,68442,727537
39167,00245531615,8591,628958
39168,56062089726,5640,197803
39169,00472037115,1514,197409
39170,11917012703,,
39171,67467084303,,
39172,57664039388,39786,313584
39173,62559044002,4053,686400
39174,00904584709,161,209417
39175,68382075805,6809,861007
39176,00182616039,,
39177,61314012605,35827,860107
39178,55111012205,83367,617310
39179,65628008003,,
39180,00409299914,8339,312447
39181,47335072283,73689,834241
39182,37205084917,,
39183,00363011246,8896,1049551
39184,57237004460,21212,197516
39185,10158003203,,
39186,69452014330,18993,197397
39187,00023585801,6373,1605257
39188,17478071511,134615,861200
39189,10542007010,10454,826860
39190,00603448521,6845,197943
39191,50383070016,41126,1797907
39192,00031868613,5032,996520
39193,16571007012,,
39194,00143965009,88249,242438
39195,47335073688,42347,993503
39196,63323026530,6902,314099
39197,62175026155,7417,1812013
39198,08373075600,,
39199,31722020701,2556,200371
39200,57664078586,2598,349198
39201,00904651761,6676,995666
39202,50742020701,42316,313190
39203,63739004501,,
39204,54569105100,,
39205,00078034542,4083,1149634
39206,00363210316,1897,308892
39207,68001012000,6918,866419
39208,50428687459,,
39209,00228206350,,
39210,37205003578,,
39211,50428460465,,
39212,65862007601,2551,197511
39213,00093553756,461016,485440
39214,57664074588,73044,200256
39215,00591299801,62427,858751
39216,58181304105,6466,1545780
39217,68180087513,4124,1485332
39218,59746024760,28439,198428
39219,23900003804,,
39220,00173087610,41126,1547672
39221,49884051201,6980,403840
39222,62856029038,1356552,1790126
39223,08459009966,,
39224,50228017901,25480,310430
39225,00093354256,38400,349591
39226,58526000552,9863,313009
39227,00065143118,34693,707566
39228,00168024660,,
39229,68025006030,,
39230,49035052162,5640,310963
39231,10939013933,,
39232,00378710801,,
39233,49348032109,,
39234,61958150101,1484911,1484922
39235,00591521601,,
39236,50111056302,,
39237,00378043701,9997,198222
39238,50458059560,35636,314211
39239,36000030529,,
39240,00113046965,19478,308761
39241,00037024523,18603,1797849
39242,00009034702,10379,835831
39243,68682040910,,
39244,16252060102,46041,904431
39245,67877029605,5640,197807
39246,51645070905,161,1092189
39247,67457045720,4278,204441
39248,70074052101,,
39249,47335030888,39993,854880
39250,58204000411,,
39251,00168016215,2590,861448
39252,00093026292,4462,103456
39253,37205004360,,
39254,59762053101,8183,1313112
39255,00009737601,,
39256,00143992001,4815,310539
39257,67405010045,108118,311753
39258,00591260901,,
39259,00185022305,21107,242461
39260,08137006101,,
39261,00517345025,,
39262,00591086205,5487,197887
39263,00781235501,17128,311277
39264,00310610090,857974,858044
39265,62011020502,20610,1014678
39266,16714038702,,
39267,64125013110,5487,310798
39268,41167008304,,
39269,70515061001,7646,797061
39270,52380190502,8611,312564
39271,36000011467,,
39272,10158042900,,
39273,08290305274,,
39274,42543071290,356887,855172
39275,00054022020,51272,312744
39276,00046106505,89778,205739
39277,41167006736,,
39278,11917013226,,
39279,58980078021,2129,992582
39280,08522000068,,
39281,68084041501,40254,1099569
39282,00904098950,,
39283,60505259604,,
39284,00603624021,,
39285,00591562005,,
39286,00378336099,4083,403922
39287,12843054575,,
39288,41608008720,,
39289,00093574165,3008,835925
39290,00456046101,10572,208544
39291,47335093890,18603,860805
39292,64679015403,,
39293,00591090030,4821,310489
39294,00378456177,8591,628953
39295,00115180302,5553,995253
39296,16729028301,89013,349547
39297,38779298301,,
39298,48433011001,,
39299,62088000034,,
39300,00363089921,3289,1373045
39301,36000001011,,
39302,45802089726,5640,197803
39303,00299382001,6922,605730
39304,37864000021,,
39305,00832121601,11289,855336
39306,68682001890,6809,1807888
39307,60505327700,61381,351107
39308,68209084304,,
39309,21695029475,,
39310,00781207401,5487,198316
39311,50428305623,,
39312,00603024118,,
39313,00115166001,8787,856457
39314,69097089507,8703,310288
39315,69452024120,10811,905269
39316,68382035316,42347,993541
39317,68001037400,6058,381056
39318,70069023101,134615,861200
39319,17478010720,82122,1665517
39320,00904545209,,
39321,70074053588,,
39322,00074621453,40254,1099679
39323,63323073916,4278,1743833
39324,00187074633,4850,1598322
39325,00781709004,6135,106336
39326,21724070105,3288,884526
39327,65862054890,5487,200285
39328,50428166790,,
39329,45802021002,4917,705129
39330,00093206301,51272,312744
39331,60505058604,135391,1111343
39332,13668021605,89013,602964
39333,63323032820,7233,1721460
39334,71930003612,6185,896762
39335,00085132302,253453,790247
39336,00363042944,7407,311975
39337,69387010001,,
39338,00145062607,114202,212645
39339,00904264113,,
39340,13107015405,32937,1738483
39341,00168020160,2582,309333
39342,00591033905,,
39343,51672200306,2623,309368
39344,68084050201,42463,904475
39345,41415032873,,
39346,69452010619,88249,311759
39347,00009004902,,
39348,00093811756,68099,199192
39349,65862001605,723,308182
39350,86227065105,,
39351,65862056230,61381,312078
39352,37205045705,47686,702050
39353,16714044701,704,856834
39354,00245003701,,
39355,67555014012,,
39356,50428912837,,
39357,53489021610,2599,884185
39358,79854003838,,
39359,52569013439,,
39360,43900033511,,
39361,62037060005,3443,831338
39362,58016499101,,
39363,00536106995,,
39364,00409488723,11295,540930
39365,49348036367,6676,995666
39366,00781722764,1819,1307056
39367,00781712254,4083,403922
39368,50111079222,,
39369,64679090702,,
39370,63304076301,,
39371,62011001702,7258,849574
39372,00378812705,36437,312938
39373,41100080463,,
39374,00406015401,6901,2001568
39375,00093551389,2002,200133
39376,65162022011,6809,861004
39377,00378341301,42347,993536
39378,10702002501,8152,803353
39379,00363039308,5640,310965
39380,00536589001,,
39381,08137003059,,
39382,50428432259,,
39383,00591216039,,
39384,00113027139,,
39385,16714034204,,
39386,00378875006,3355,855633
39387,00409717117,10524,800192
39388,00093206801,49276,197627
39389,00574722612,8704,284254
39390,36000030562,,
39391,11917003925,,
39392,69842054447,161,1148399
39393,42543070330,135447,997223
39394,00363053201,5032,359601
39395,36000021104,,
39396,57664050788,2556,283672
39397,10019004604,,
39398,75854030830,,
39399,00904773457,,
39400,00363034808,36387,251292
39401,67253038950,,
39402,00045019204,5640,544393
39403,00115261101,10368,857677
39404,41167000879,6750,311500
39405,00781139801,5093,197754
39406,50580078504,3289,1544873
39407,63739035410,6582,198741
39408,51991081403,18603,1797867
39409,81131031167,,
39410,00093474205,,
39411,00536454410,,
39412,65483089403,,
39413,00093310993,723,308191
39414,10157995103,1952,1358989
39415,61314022910,,
39416,75854031630,,
39417,23155011405,8787,856578
39418,11917007450,,
39419,00603418720,114477,846378
39420,04142000023,,
39421,00378347301,10737,856364
39422,49502020803,,
39423,00115180001,6901,1091497
39424,68382059516,3443,830861
39425,00904629461,32968,309362
39426,33342032780,10759,1085644
39427,00169413602,1991302,1991317
39428,00832030100,2403,991194
39429,00338004918,9863,1807632
39430,65862006011,4450,197699
39431,53746007801,6904,197670
39432,11917006246,,
39433,54629089309,,
39434,52937000120,1304974,1304985
39435,50428318180,,
39436,66993046530,61381,283639
39437,68382009706,32937,1738483
39438,00573015040,5640,153008
39439,00088109047,87636,997512
39440,68645046570,49276,197628
39441,00067095940,,
39442,00713022515,10759,1014314
39443,70436005006,21107,242462
39444,46122021226,161,307668
39445,13811067930,89013,602964
39446,42858000501,7804,1049618
39447,73796065036,,
39448,50428901406,,
39449,00031224713,3498,1294194
39450,00093415080,723,313797
39451,68645021154,,
39452,49348028010,82003,1245376
39453,68084059801,7417,1812013
39454,62332004930,5487,979464
39455,81131031171,,
39456,00832167211,42355,903884
39457,49884012101,,
39458,61748030413,6064,1242615
39459,57237002801,723,308192
39460,00378120001,149,998689
39461,53489014301,9997,313096
39462,37000026229,,
39463,41163023009,,
39464,42808011012,10223,999613
39465,52380127207,2358,211365
39466,51862032001,10814,903456
39467,50428033841,1418,486131
39468,00009361502,,
39469,62756070786,38404,199888
39470,64376063305,,
39471,52083023705,3289,1148155
39472,00713013506,8704,198159
39473,50428270137,,
39474,00378803077,17128,311277
39475,50419042201,6373,1366339
39476,96295011720,,
39477,00904623246,5032,359601
39478,00143992950,2551,197512
39479,64679010201,42347,993541
39480,65597030210,7052,1745889
39481,33342013609,51272,721794
39482,43598055330,28439,252479
39483,24510010010,787390,854140
39484,68084045101,42316,198378
39485,86227065045,,
39486,63807050051,,
39487,49035023512,161,1092189
39488,43547033210,25480,310433
39489,62011004501,797541,797544
39490,10147077100,32675,863619
39491,00591322126,10379,835809
39492,00527134210,10582,966221
39493,65162051410,9997,198223
39494,68462036001,,
39495,24208063110,5492,204423
39496,23900000177,,
39497,63824017565,3289,1373128
39498,69097012615,17767,308136
39499,31604001341,,
39500,59762669005,7417,1812011
39501,50242005306,121191,1657868
39502,16714007106,1292,197391
39503,16714079901,20610,1014678
39504,60687014501,8640,312615
39505,00002614511,4832,2180671
39506,60505614205,2180,1665050
39507,16714076701,25033,419849
39508,00832201250,,
39509,41167016033,1952,1310028
39510,00049399041,115698,284550
39511,00781599405,5521,979092
39512,66993058597,36117,896209
39513,24689093306,1827,866090
39514,49035001608,19478,308762
39515,00536453408,,
39516,56151082525,,
39517,59762005701,596,433798
39518,00131247860,623400,809990
39519,59779090634,1767,1053258
39520,51672415404,29365,198373
39521,66215040201,8814,1009216
39522,68180055809,35208,312749
39523,16729013900,4821,310490
39524,59762200101,115698,314286
39525,53489038601,6984,197987
39526,49035066840,3289,1234386
39527,68025004610,2410,1189098
39528,69097085307,7258,198013
39529,00093309844,73056,905092
39530,68084037601,8183,855671
39531,00009513503,190376,262091
39532,50428052920,,
39533,11917008863,,
39534,00062176115,,
39535,53489032905,9997,198222
39536,16729013416,519,197319
39537,31722027810,38404,199888
39538,00378035201,,
39539,51672125803,2590,861495
39540,53746020601,,
39541,00031869312,2400,1111440
39542,49281082010,,
39543,64980025801,1546438,197738
39544,49348070604,5640,310965
39545,43386053002,7597,646456
39546,50428955435,,
39547,53489014401,5487,198224
39548,00378334999,4083,242333
39549,68850001201,4110,995609
39550,00395805243,,
39551,38396030176,,
39552,33342011707,214354,639537
39553,69842000003,41126,1797907
39554,00093046301,28439,198427
39555,36000001225,26225,1740467
39556,11917013302,,
39557,37000041936,,
39558,50881002060,1193326,1193349
39559,00378181977,10582,892251
39560,62175031037,6901,2001564
39561,00002873059,,
39562,78112025415,7247,1046700
39563,43478090088,8787,856535
39564,60432009216,32675,863599
39565,55111029336,37418,313160
39566,00409711807,11295,540930
39567,00781140797,5521,979092
39568,00363918001,7407,198030
39569,51079093520,5487,198316
39570,65483070210,,
39571,00093527601,352372,899518
39572,00781808926,18631,749783
39573,00496076304,,
39574,41415018073,,
39575,63323028206,2582,1737581
39576,00093727198,33738,317573
39577,00713029531,,
39578,57664037688,352372,899557
39579,61314062810,8536,244967
39580,59762015501,83367,617312
39581,00591024201,6470,197902
39582,00781604146,723,239191
39583,52054055028,,
39584,49884003401,6676,995624
39585,50428014675,,
39586,74312013430,,
39587,00378312201,73044,200256
39588,00072260007,10223,210180
39589,60505615005,2193,309090
39590,71288040806,1546438,238212
39591,00054429925,4603,313988
39592,57664037088,7804,1049683
39593,69097015815,41493,311486
39594,00054010825,35296,198189
39595,23155002601,11170,897683
39596,00573055610,89821,1044575
39597,63323008950,36676,1868486
39598,46122016660,8896,1049154
39599,51862024030,703,835956
39600,00781540092,301542,859424
39601,00591389205,,
39602,62332003431,72302,283858
39603,31722073130,83818,200096
39604,00363095828,3289,1373045
39605,00904205159,3444,211482
39606,64380074206,1827,866083
39607,60429013001,,
39608,68016001620,,
39609,57664043618,519,197320
39610,45963053830,26225,198052
39611,00555083102,11289,855288
39612,47335060518,596,197321
39613,62756014202,6809,860975
39614,53746017360,6719,996571
39615,00378023405,6809,861007
39616,51672407008,20610,1014673
39617,00078036715,,
39618,00603064888,1992,198555
39619,00074455290,10582,966247
39620,00904587833,,
39621,00378313201,4821,861736
39622,94046000172,,
39623,00087093176,,
39624,13668033930,28439,900164
39625,59779045866,20610,1014678
39626,70710145701,18631,308459
39627,00143926101,2180,313920
39628,49483001110,1191,212033
39629,36800025968,1191,318272
39630,12843053640,1191,794229
39631,42543040801,54993,898490
39632,70074058302,,
39633,16714095502,6135,203088
39634,00173074100,2194,581584
39635,00781214401,733,313800
39636,51991082001,8787,856481
39637,68382019816,746741,859044
39638,49348048310,82003,1115005
39639,38779008209,,
39640,39822012706,37617,1659149
39641,60505614600,20481,1665093
39642,08222910080,,
39643,64380080303,,
39644,10939003311,,
39645,42806016101,5553,995281
39646,52569013410,,
39647,00378361201,10814,903697
39648,61442011401,281,197310
39649,13668008301,82122,199885
39650,62011016801,17128,596843
39651,12546062869,,
39652,55566210002,,
39653,00173071215,228790,352118
39654,45802039504,6227,664981
39655,61442011701,25789,199247
39656,11917010656,,
39657,12090000141,,
39658,50428223420,,
39659,68462025301,72302,312845
39660,64679095301,29046,205326
39661,00173045301,,
39662,15370010430,,
39663,00185435001,6038,197832
39664,64376080201,1151,1087414
39665,50428550749,,
39666,16252052790,42463,904467
39667,51991077133,17128,596843
39668,63323082050,,
39669,31722072320,82122,311296
39670,00363041804,3498,1086767
39671,00781556901,2598,197529
39672,64208823506,5666,1876673
39673,00069005901,5224,1361615
39674,38779278403,,
39675,00066007460,,
39676,51672131601,108088,855480
39677,60258016301,,
39678,00378025710,5093,310671
39679,50428686584,,
39680,50428209478,,
39681,16714004210,519,197320
39682,00074568216,40254,1099689
39683,65162030709,39786,313586
39684,62756029488,2231,309114
39685,69543025850,,
39686,11917007039,,
39687,59779065034,5032,310604
39688,00093536001,,
39689,00054302802,197,307719
39690,00002733511,61148,207834
39691,00182445601,,
39692,00517230525,,
39693,62332005471,2599,884173
39694,60432013716,,
39695,00113060471,5640,310965
39696,00603074758,,
39697,00450053804,,
39698,00781183401,,
39699,00067661606,,
39700,16714053211,37418,313161
39701,53489064801,10355,198243
39702,61748030213,6064,1242613
39703,00045048101,5640,201126
39704,65862037305,321988,351249
39705,00591355101,1191,848768
39706,00781542192,33738,312440
39707,65162003311,161,993781
39708,00113038810,7812,1000990
39709,13811052701,11248,880945
39710,37205082426,,
39711,00338001748,4850,1795609
39712,00574040415,,
39713,79854007723,,
39714,63739043401,1191,318272
39715,68180032006,42347,993557
39716,00026382850,4257,1743374
39717,62332001491,42351,197889
39718,50383079616,5553,995241
39719,68682070890,3443,830897
39720,00065213204,,
39721,67877018601,,
